word	count
შვიდი	2627
სფეროში	2627
სტივენ	2624
რთული	2621
წარმოება	2621
საგანმანათლებლო	2620
დებიუტი	2617
ერთიანი	2612
ხეობაში	2610
მმართველობა	2608
წერდა	2607
შეადგენენ	2607
დღევანდელი	2604
საქმე	2603
პატივსაცემად	2600
საერთოდ	2597
მუდმივი	2593
კომპლექსი	2592
კლუბის	2592
ხალხური	2590
ზოგი	2589
მეთაური	2587
ამით	2578
რომელთაგან	2578
გამოცემის	2578
გარეთ	2577
გამოცხადდა	2576
ვიწრო	2576
უეფა	2575
ბრიტანეთი	2572
დათო	2570
საფუძველი	2560
მასალა	2558
კვლევის	2557
სტატიის	2554
ირაკლი	2552
დარბაზი	2552
პარიზის	2551
უამრავი	2551
სინგლები	2548
უმრავლესობას	2547
დონეზე	2546
შიგნით	2546
ციხის	2543
პროგრამა	2542
ბაქოს	2541
ფეოდალური	2540
გამოყენების	2538
ადგილს	2537
მარტო	2535
დასავლეთიდან	2535
ყოველი	2533
ფრიდრიხ	2532
დასრულების	2531
ჟურნალი	2531
კორეის	2530
დოქტორი	2525
ნაწილობრივ	2522
აჯანყება	2521
ქრისტიანული	2520
თვით	2520
დოლარი	2517
ნახევარში	2513
მოადგილე	2513
სასახლის	2510
წარმატებით	2500
მათგანი	2499
განვითარება	2498
სამხატვრო	2498
ასო	2495
დაფუძნებული	2491
უმეტესობა	2489
ისტორიკოსი	2489
მშენებლობის	2489
ბრძოლები	2488
დროსაც	2487
დისკოგრაფია	2485
სასწავლო	2484
უფლებები	2482
მდინარის	2481
ნაციონალური	2479
აკადემია	2479
იქვე	2476
ირლანდიის	2476
მონასტრის	2474
შედეგების	2473
წვლილი	2472
ჯგუფმა	2468
მეცნიერი	2468
სწრაფად	2466
თავისუფლების	2464
ალი	2461
რაიმე	2460
საუკუნეები	2459
გვერდზე	2457
შესაძლებელი	2453
ლონდონში	2451
პროდიუსერობით	2449
რიგი	2449
ფედერაციაში	2447
მაღალ	2445
ნაწარმოებები	2445
რაიონულ	2445
მინიატიურა	2445
ყურადღება	2442
გამოირჩევა	2442
სისხლის	2434
უზენაესი	2433
აფრიკაში	2431
საპარლამენტო	2431
დი	2428
სამუშაო	2427
წყალი	2427
სურდა	2426
შემდგომი	2424
წინაშე	2423
ზურაბ	2417
კათოლიკური	2414
სარკმელია	2413
პირობებში	2412
მყოფი	2411
სახეობების	2411
თვალსაზრისით	2410
მაისში	2409
მოთამაშე	2409
ლუის	2407
ჩარტში	2407
რუსთაველის	2405
ასოციაციის	2404
მეთაურობით	2401
მცხოვრები	2401
გამოქვეყნდა	2401
ქვეყანას	2399
საკანონმდებლო	2399
შტატების	2397
მთავრობამ	2394
სასამართლოს	2393
კავალრები	2393
მდივანი	2392
შეტანილი	2391
ვიკიპედიაში	2391
მუზეუმები	2390
გამართულ	2389
კილომეტრი	2388
ქართველ	2388
იაპონური	2388
საიდანაც	2386
ასეთ	2386
სიკვდილით	2381
როსტოვის	2379
არაერთი	2379
უმაღლეს	2376
ბორის	2376
რიო	2375
გაჰყვა	2373
დრამატული	2372
პირდაპირ	2372
შეეძლო	2371
დამფუძნებელი	2369
იაპონიაში	2368
სირიის	2366
მარტში	2364
რადიო	2363
წარმოების	2363
ცივი	2361
შეადგინა	2360
ნიდერლანდების	2360
შეცვალა	2359
ზამთრის	2358
წყნარი	2358
დედის	2356
ხელისუფლება	2355
მონაცემთა	2355
ბრიტანეთში	2354
სოლო	2353
გამოცემული	2353
მოკლეს	2352
სწავლა	2350
შეხვდა	2350
